row_id,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp,source,condition_raw,condition5,bias_type,anchor_level,pair_id
gemma3_generalist_26_20250808_233018,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,26,2025-08-08T23:30:18Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.26
gemma3_generalist_27_20250808_233221,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,27,2025-08-08T23:32:21Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.27
gemma3_generalist_28_20250808_233415,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,28,2025-08-08T23:34:15Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.28
gemma3_generalist_29_20250808_233608,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,29,2025-08-08T23:36:08Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.29
gemma3_generalist_30_20250808_233801,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,30,2025-08-08T23:38:01Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.30
gemma3_generalist_31_20250808_234003,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,31,2025-08-08T23:40:03Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.31
gemma3_generalist_32_20250808_234447,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,32,2025-08-08T23:44:47Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.32
gemma3_generalist_33_20250808_234953,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,33,2025-08-08T23:49:53Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.33
gemma3_generalist_34_20250808_235339,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,34,2025-08-08T23:53:39Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.34
gemma3_generalist_35_20250808_235727,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,35,2025-08-08T23:57:27Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.35
gemma3_generalist_36_20250809_000007,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,36,2025-08-09T00:00:07Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.36
gemma3_generalist_37_20250809_000741,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,37,2025-08-09T00:07:41Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.37
gemma3_generalist_38_20250809_001003,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,38,2025-08-09T00:10:03Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.38
gemma3_generalist_39_20250809_001154,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,39,2025-08-09T00:11:54Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.39
gemma3_generalist_40_20250809_001347,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,40,2025-08-09T00:13:47Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.40
gemma3_generalist_41_20250809_001542,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,41,2025-08-09T00:15:42Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.41
gemma3_generalist_42_20250809_001733,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,42,2025-08-09T00:17:33Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.42
gemma3_generalist_43_20250809_001928,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,43,2025-08-09T00:19:28Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.43
gemma3_generalist_44_20250809_002846,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,44,2025-08-09T00:28:46Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.44
gemma3_generalist_45_20250809_003100,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,45,2025-08-09T00:31:00Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.45
gemma3_generalist_46_20250809_003727,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,46,2025-08-09T00:37:27Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.46
gemma3_generalist_47_20250809_004004,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,47,2025-08-09T00:40:04Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.47
gemma3_generalist_48_20250809_004155,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,48,2025-08-09T00:41:55Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.48
gemma3_generalist_49_20250809_004406,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,49,2025-08-09T00:44:06Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC measurement device.49
BIAS_WORD_dc_measurement_device_gemma3_generalist_00_20250821_124256,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,0,2025-08-21T12:42:56Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.0
BIAS_WORD_dc_measurement_device_gemma3_generalist_01_20250821_124614,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,1,2025-08-21T12:46:14Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.1
BIAS_WORD_dc_measurement_device_gemma3_generalist_02_20250821_125029,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,2,2025-08-21T12:50:29Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.2
BIAS_WORD_dc_measurement_device_gemma3_generalist_03_20250821_125547,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,3,2025-08-21T12:55:47Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.3
BIAS_WORD_dc_measurement_device_gemma3_generalist_04_20250821_130023,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,4,2025-08-21T13:00:23Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.4
BIAS_WORD_dc_measurement_device_gemma3_generalist_05_20250821_130416,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,5,2025-08-21T13:04:16Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.5
BIAS_WORD_dc_measurement_device_gemma3_generalist_06_20250821_130749,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,6,2025-08-21T13:07:49Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.6
BIAS_WORD_dc_measurement_device_gemma3_generalist_07_20250821_131107,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,7,2025-08-21T13:11:07Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.7
BIAS_WORD_dc_measurement_device_gemma3_generalist_08_20250821_131506,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,8,2025-08-21T13:15:06Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.8
BIAS_WORD_dc_measurement_device_gemma3_generalist_09_20250821_132009,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,9,2025-08-21T13:20:09Z,llm,BIASED,ANCHOR_WORD,BIAS_WORD,NA,gemma3.gemma3_generalist.DC measurement device.9
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_00_20250823_180812,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,0,2025-08-23T18:08:12Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.0
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_01_20250823_181528,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,1,2025-08-23T18:15:28Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.1
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_02_20250823_182340,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,2,2025-08-23T18:23:40Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.2
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_03_20250823_182725,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,3,2025-08-23T18:27:25Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.3
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_04_20250823_183107,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,4,2025-08-23T18:31:07Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.4
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_05_20250823_183614,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,5,2025-08-23T18:36:14Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.5
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_06_20250823_184410,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,6,2025-08-23T18:44:10Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.6
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_07_20250823_184749,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,7,2025-08-23T18:47:49Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.7
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_08_20250823_185549,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,8,2025-08-23T18:55:49Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.8
BIAS_EXAMPLE_dc_measurement_device_gemma3_generalist_09_20250823_190005,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,9,2025-08-23T19:00:05Z,llm,BIASED,ANCHOR_EXAMPLE,BIAS_EXAMPLE,NA,gemma3.gemma3_generalist.DC measurement device.9
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_00_20250821_132418,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,0,2025-08-21T13:24:18Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.0
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_01_20250821_133514,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,1,2025-08-21T13:35:14Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.1
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_02_20250821_134133,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,2,2025-08-21T13:41:33Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.2
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_03_20250821_134454,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,3,2025-08-21T13:44:54Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.3
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_04_20250821_134958,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,4,2025-08-21T13:49:58Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.4
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_05_20250821_135737,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,5,2025-08-21T13:57:37Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.5
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_06_20250821_140520,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,6,2025-08-21T14:05:20Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.6
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_07_20250821_141357,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,7,2025-08-21T14:13:57Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.7
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_08_20250821_143736,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,8,2025-08-21T14:37:36Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.8
BIAS_NUM_LOW_dc_measurement_device_gemma3_generalist_09_20250821_181128,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,9,2025-08-21T18:11:28Z,llm,BIASED,ANCHOR_LOW_NUM,BIAS_NUM_LOW,low,gemma3.gemma3_generalist.DC measurement device.9
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_00_20250821_182757,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,0,2025-08-21T18:27:57Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.0
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_01_20250821_184411,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,1,2025-08-21T18:44:11Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.1
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_02_20250821_184740,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,2,2025-08-21T18:47:40Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.2
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_03_20250821_185148,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,3,2025-08-21T18:51:48Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.3
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_04_20250821_190017,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,4,2025-08-21T19:00:17Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.4
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_05_20250821_190449,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,5,2025-08-21T19:04:49Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.5
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_06_20250821_190842,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,6,2025-08-21T19:08:42Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.6
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_07_20250821_191341,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,7,2025-08-21T19:13:41Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.7
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_08_20250821_191802,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,8,2025-08-21T19:18:02Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.8
BIAS_NUM_HIGH_dc_measurement_device_gemma3_generalist_09_20250821_192208,gemma3,gemma3_generalist,generalist,DC measurement device,4,Very important,9,2025-08-21T19:22:08Z,llm,BIASED,ANCHOR_HIGH_NUM,BIAS_NUM_HIGH,high,gemma3.gemma3_generalist.DC measurement device.9
gemma3_generalist_00_20250807_000754,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,0,2025-08-07T00:07:54Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.0
gemma3_generalist_01_20250807_001045,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,1,2025-08-07T00:10:45Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.1
gemma3_generalist_02_20250807_001330,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,2,2025-08-07T00:13:30Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.2
gemma3_generalist_03_20250807_095456,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,3,2025-08-07T09:54:56Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.3
gemma3_generalist_04_20250807_095748,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,4,2025-08-07T09:57:48Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.4
gemma3_generalist_05_20250807_100036,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,5,2025-08-07T10:00:36Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.5
gemma3_generalist_06_20250807_100649,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,6,2025-08-07T10:06:49Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.6
gemma3_generalist_07_20250807_101055,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,7,2025-08-07T10:10:55Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.7
gemma3_generalist_08_20250807_101344,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,8,2025-08-07T10:13:44Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.8
gemma3_generalist_09_20250807_101631,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,9,2025-08-07T10:16:31Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.9
gemma3_generalist_10_20250807_101939,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,10,2025-08-07T10:19:39Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.10
gemma3_generalist_11_20250807_104236,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,11,2025-08-07T10:42:36Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.11
gemma3_generalist_12_20250807_105207,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,12,2025-08-07T10:52:07Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.12
gemma3_generalist_13_20250807_114051,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,13,2025-08-07T11:40:51Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.13
gemma3_generalist_14_20250807_115037,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,14,2025-08-07T11:50:37Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.14
gemma3_generalist_15_20250807_115450,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,15,2025-08-07T11:54:50Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.15
gemma3_generalist_16_20250807_120844,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,16,2025-08-07T12:08:44Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.16
gemma3_generalist_17_20250807_122025,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,17,2025-08-07T12:20:25Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.17
gemma3_generalist_18_20250807_123646,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,18,2025-08-07T12:36:46Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.18
gemma3_generalist_19_20250807_125126,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,19,2025-08-07T12:51:26Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.19
gemma3_generalist_20_20250807_125944,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,20,2025-08-07T12:59:44Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.20
gemma3_generalist_21_20250807_135526,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,21,2025-08-07T13:55:26Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.21
gemma3_generalist_22_20250807_135833,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,22,2025-08-07T13:58:33Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.22
gemma3_generalist_23_20250807_205559,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,23,2025-08-07T20:55:59Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.23
gemma3_generalist_24_20250807_205953,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,24,2025-08-07T20:59:53Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.24
gemma3_generalist_25_20250807_210148,gemma3,gemma3_generalist,generalist,DC solution design tool,4,Very important,25,2025-08-07T21:01:48Z,llm,NEU,CONTEXT,NA,NA,gemma3.gemma3_generalist.DC solution design tool.25
