row_id,source,base_model,variant_id,model,barrier_id,barrier_label,iteration,timestamp,condition
generalist2_gemma312b_23_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",23.0,20250628_133752,ZEROSHOT
generalist2_gemma312b_23_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,23.0,20250628_133752,ZEROSHOT
generalist2_gemma312b_23_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,23.0,20250628_133752,ZEROSHOT
generalist2_gemma312b_23_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,23.0,20250628_133752,ZEROSHOT
generalist2_gemma312b_23_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,23.0,20250628_133752,ZEROSHOT
generalist2_gemma312b_24_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",24.0,20250628_134019,ZEROSHOT
generalist2_gemma312b_24_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,24.0,20250628_134019,ZEROSHOT
generalist2_gemma312b_24_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,24.0,20250628_134019,ZEROSHOT
generalist2_gemma312b_24_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,24.0,20250628_134019,ZEROSHOT
generalist2_gemma312b_24_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,24.0,20250628_134019,ZEROSHOT
generalist2_gemma312b_25_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",25.0,20250628_134249,ZEROSHOT
generalist2_gemma312b_25_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,25.0,20250628_134249,ZEROSHOT
generalist2_gemma312b_25_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,25.0,20250628_134249,ZEROSHOT
generalist2_gemma312b_25_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,25.0,20250628_134249,ZEROSHOT
generalist2_gemma312b_25_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,25.0,20250628_134249,ZEROSHOT
generalist2_gemma312b_26_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",26.0,20250628_134437,ZEROSHOT
generalist2_gemma312b_26_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,26.0,20250628_134437,ZEROSHOT
generalist2_gemma312b_26_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,26.0,20250628_134437,ZEROSHOT
generalist2_gemma312b_26_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,9,lack of enough trained personnel in DC systems,26.0,20250628_134437,ZEROSHOT
generalist2_gemma312b_26_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,26.0,20250628_134437,ZEROSHOT
generalist2_gemma312b_27_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",27.0,20250628_134851,ZEROSHOT
generalist2_gemma312b_27_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,27.0,20250628_134851,ZEROSHOT
generalist2_gemma312b_27_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,27.0,20250628_134851,ZEROSHOT
generalist2_gemma312b_27_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,27.0,20250628_134851,ZEROSHOT
generalist2_gemma312b_27_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,27.0,20250628_134851,ZEROSHOT
generalist2_gemma312b_28_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",28.0,20250628_135039,ZEROSHOT
generalist2_gemma312b_28_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,28.0,20250628_135039,ZEROSHOT
generalist2_gemma312b_28_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,28.0,20250628_135039,ZEROSHOT
generalist2_gemma312b_28_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",28.0,20250628_135039,ZEROSHOT
generalist2_gemma312b_28_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,28.0,20250628_135039,ZEROSHOT
generalist2_gemma312b_29_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",29.0,20250628_135232,ZEROSHOT
generalist2_gemma312b_29_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",29.0,20250628_135232,ZEROSHOT
generalist2_gemma312b_29_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,29.0,20250628_135232,ZEROSHOT
generalist2_gemma312b_29_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,9,lack of enough trained personnel in DC systems,29.0,20250628_135232,ZEROSHOT
generalist2_gemma312b_29_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,29.0,20250628_135232,ZEROSHOT
generalist2_gemma312b_30_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",30.0,20250628_135449,ZEROSHOT
generalist2_gemma312b_30_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,30.0,20250628_135449,ZEROSHOT
generalist2_gemma312b_30_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,30.0,20250628_135449,ZEROSHOT
generalist2_gemma312b_30_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,30.0,20250628_135449,ZEROSHOT
generalist2_gemma312b_30_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,30.0,20250628_135449,ZEROSHOT
generalist2_gemma312b_31_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",31.0,20250628_135638,ZEROSHOT
generalist2_gemma312b_31_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,31.0,20250628_135638,ZEROSHOT
generalist2_gemma312b_31_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,31.0,20250628_135638,ZEROSHOT
generalist2_gemma312b_31_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",31.0,20250628_135638,ZEROSHOT
generalist2_gemma312b_31_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,31.0,20250628_135638,ZEROSHOT
generalist2_gemma312b_32_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",32.0,20250628_135901,ZEROSHOT
generalist2_gemma312b_32_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,32.0,20250628_135901,ZEROSHOT
generalist2_gemma312b_32_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,32.0,20250628_135901,ZEROSHOT
generalist2_gemma312b_32_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",32.0,20250628_135901,ZEROSHOT
generalist2_gemma312b_32_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,32.0,20250628_135901,ZEROSHOT
generalist2_gemma312b_33_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",33.0,20250628_140047,ZEROSHOT
generalist2_gemma312b_33_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,33.0,20250628_140047,ZEROSHOT
generalist2_gemma312b_33_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,33.0,20250628_140047,ZEROSHOT
generalist2_gemma312b_33_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,33.0,20250628_140047,ZEROSHOT
generalist2_gemma312b_33_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,33.0,20250628_140047,ZEROSHOT
generalist2_gemma312b_34_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",34.0,20250628_140233,ZEROSHOT
generalist2_gemma312b_34_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,34.0,20250628_140233,ZEROSHOT
generalist2_gemma312b_34_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,34.0,20250628_140233,ZEROSHOT
generalist2_gemma312b_34_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,34.0,20250628_140233,ZEROSHOT
generalist2_gemma312b_34_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,34.0,20250628_140233,ZEROSHOT
generalist2_gemma312b_35_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",35.0,20250628_140419,ZEROSHOT
generalist2_gemma312b_35_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,35.0,20250628_140419,ZEROSHOT
generalist2_gemma312b_35_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,35.0,20250628_140419,ZEROSHOT
generalist2_gemma312b_35_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,35.0,20250628_140419,ZEROSHOT
generalist2_gemma312b_35_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,35.0,20250628_140419,ZEROSHOT
generalist2_gemma312b_36_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",36.0,20250628_140604,ZEROSHOT
generalist2_gemma312b_36_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,36.0,20250628_140604,ZEROSHOT
generalist2_gemma312b_36_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,36.0,20250628_140604,ZEROSHOT
generalist2_gemma312b_36_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,36.0,20250628_140604,ZEROSHOT
generalist2_gemma312b_36_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,36.0,20250628_140604,ZEROSHOT
generalist2_gemma312b_37_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",37.0,20250628_140751,ZEROSHOT
generalist2_gemma312b_37_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,37.0,20250628_140751,ZEROSHOT
generalist2_gemma312b_37_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,37.0,20250628_140751,ZEROSHOT
generalist2_gemma312b_37_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,37.0,20250628_140751,ZEROSHOT
generalist2_gemma312b_37_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,37.0,20250628_140751,ZEROSHOT
generalist2_gemma312b_38_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",38.0,20250628_140945,ZEROSHOT
generalist2_gemma312b_38_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,38.0,20250628_140945,ZEROSHOT
generalist2_gemma312b_38_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,38.0,20250628_140945,ZEROSHOT
generalist2_gemma312b_38_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,38.0,20250628_140945,ZEROSHOT
generalist2_gemma312b_38_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,38.0,20250628_140945,ZEROSHOT
generalist2_gemma312b_39_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",39.0,20250628_141132,ZEROSHOT
generalist2_gemma312b_39_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,39.0,20250628_141132,ZEROSHOT
generalist2_gemma312b_39_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,39.0,20250628_141132,ZEROSHOT
generalist2_gemma312b_39_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,39.0,20250628_141132,ZEROSHOT
generalist2_gemma312b_39_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,39.0,20250628_141132,ZEROSHOT
generalist2_gemma312b_40_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",40.0,20250628_141349,ZEROSHOT
generalist2_gemma312b_40_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,40.0,20250628_141349,ZEROSHOT
generalist2_gemma312b_40_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,40.0,20250628_141349,ZEROSHOT
generalist2_gemma312b_40_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,9,lack of enough trained personnel in DC systems,40.0,20250628_141349,ZEROSHOT
generalist2_gemma312b_40_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,40.0,20250628_141349,ZEROSHOT
generalist2_gemma312b_41_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",41.0,20250628_141540,ZEROSHOT
generalist2_gemma312b_41_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,41.0,20250628_141540,ZEROSHOT
generalist2_gemma312b_41_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,41.0,20250628_141540,ZEROSHOT
generalist2_gemma312b_41_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",41.0,20250628_141540,ZEROSHOT
generalist2_gemma312b_41_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,41.0,20250628_141540,ZEROSHOT
generalist2_gemma312b_42_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",42.0,20250628_141804,ZEROSHOT
generalist2_gemma312b_42_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,42.0,20250628_141804,ZEROSHOT
generalist2_gemma312b_42_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,42.0,20250628_141804,ZEROSHOT
generalist2_gemma312b_42_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,42.0,20250628_141804,ZEROSHOT
generalist2_gemma312b_42_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,42.0,20250628_141804,ZEROSHOT
generalist2_gemma312b_43_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",43.0,20250628_141956,ZEROSHOT
generalist2_gemma312b_43_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,43.0,20250628_141956,ZEROSHOT
generalist2_gemma312b_43_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,43.0,20250628_141956,ZEROSHOT
generalist2_gemma312b_43_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,10,uncertain regulatory roadmap,43.0,20250628_141956,ZEROSHOT
generalist2_gemma312b_43_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,43.0,20250628_141956,ZEROSHOT
generalist2_gemma312b_44_b1,llm,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues",44.0,20250628_142147,ZEROSHOT
generalist2_gemma312b_44_b2,llm,gemma3-12b,generalist2_gemma312b,generalist2,5,lack of pilot projects,44.0,20250628_142147,ZEROSHOT
generalist2_gemma312b_44_b3,llm,gemma3-12b,generalist2_gemma312b,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,44.0,20250628_142147,ZEROSHOT
generalist2_gemma312b_44_b4,llm,gemma3-12b,generalist2_gemma312b,generalist2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,44.0,20250628_142147,ZEROSHOT
generalist2_gemma312b_44_b5,llm,gemma3-12b,generalist2_gemma312b,generalist2,11,high costs of DC solutions,44.0,20250628_142147,ZEROSHOT
