row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp
normative2_gemma312b_04_b9,gemma3-12b,normative2_gemma312b,normative2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,4,20250628_125409
normative2_gemma312b_04_b11,gemma3-12b,normative2_gemma312b,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,4,20250628_125409
subject_matter_gemma312b_04_b1,gemma3-12b,subject_matter_gemma312b,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,4,20250628_125409
subject_matter_gemma312b_04_b4,gemma3-12b,subject_matter_gemma312b,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,4,20250628_125409
subject_matter_gemma312b_04_b7,gemma3-12b,subject_matter_gemma312b,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,4,20250628_125409
subject_matter_gemma312b_04_b9,gemma3-12b,subject_matter_gemma312b,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,4,20250628_125409
subject_matter_gemma312b_04_b11,gemma3-12b,subject_matter_gemma312b,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,4,20250628_125409
subject_matter2_gemma312b_04_b1,gemma3-12b,subject_matter2_gemma312b,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,4,20250628_125409
subject_matter2_gemma312b_04_b4,gemma3-12b,subject_matter2_gemma312b,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,4,20250628_125409
subject_matter2_gemma312b_04_b7,gemma3-12b,subject_matter2_gemma312b,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,4,20250628_125409
subject_matter2_gemma312b_04_b9,gemma3-12b,subject_matter2_gemma312b,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,4,20250628_125409
subject_matter2_gemma312b_04_b11,gemma3-12b,subject_matter2_gemma312b,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,4,20250628_125409
generalist_gemma312b_05_b1,gemma3-12b,generalist_gemma312b,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556
generalist_gemma312b_05_b2,gemma3-12b,generalist_gemma312b,generalist,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist_gemma312b_05_b3,gemma3-12b,generalist_gemma312b,generalist,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist_gemma312b_05_b4,gemma3-12b,generalist_gemma312b,generalist,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist_gemma312b_05_b5,gemma3-12b,generalist_gemma312b,generalist,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist2_gemma312b_05_b1,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556
generalist2_gemma312b_05_b2,gemma3-12b,generalist2_gemma312b,generalist2,2,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist2_gemma312b_05_b3,gemma3-12b,generalist2_gemma312b,generalist2,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist2_gemma312b_05_b4,gemma3-12b,generalist2_gemma312b,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,5,20250628_125556
generalist2_gemma312b_05_b5,gemma3-12b,generalist2_gemma312b,generalist2,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,5,20250628_125556
normative_gemma312b_05_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556
normative_gemma312b_05_b4,gemma3-12b,normative_gemma312b,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,5,20250628_125556
normative_gemma312b_05_b8,gemma3-12b,normative_gemma312b,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,5,20250628_125556
normative_gemma312b_05_b9,gemma3-12b,normative_gemma312b,normative,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,5,20250628_125556
normative_gemma312b_05_b11,gemma3-12b,normative_gemma312b,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,5,20250628_125556
normative2_gemma312b_05_b1,gemma3-12b,normative2_gemma312b,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556
normative2_gemma312b_05_b2,gemma3-12b,normative2_gemma312b,normative2,2,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,5,20250628_125556
normative2_gemma312b_05_b3,gemma3-12b,normative2_gemma312b,normative2,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,5,20250628_125556
normative2_gemma312b_05_b4,gemma3-12b,normative2_gemma312b,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,5,20250628_125556
normative2_gemma312b_05_b5,gemma3-12b,normative2_gemma312b,normative2,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,5,20250628_125556
subject_matter_gemma312b_05_b1,gemma3-12b,subject_matter_gemma312b,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556
subject_matter_gemma312b_05_b4,gemma3-12b,subject_matter_gemma312b,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,5,20250628_125556
subject_matter_gemma312b_05_b7,gemma3-12b,subject_matter_gemma312b,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,5,20250628_125556
subject_matter_gemma312b_05_b9,gemma3-12b,subject_matter_gemma312b,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,5,20250628_125556
subject_matter_gemma312b_05_b11,gemma3-12b,subject_matter_gemma312b,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,5,20250628_125556
subject_matter2_gemma312b_05_b1,gemma3-12b,subject_matter2_gemma312b,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,5,20250628_125556
subject_matter2_gemma312b_05_b4,gemma3-12b,subject_matter2_gemma312b,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,5,20250628_125556
subject_matter2_gemma312b_05_b7,gemma3-12b,subject_matter2_gemma312b,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,FALSE,5,20250628_125556
subject_matter2_gemma312b_05_b9,gemma3-12b,subject_matter2_gemma312b,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,5,20250628_125556
subject_matter2_gemma312b_05_b11,gemma3-12b,subject_matter2_gemma312b,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,5,20250628_125556
generalist_gemma312b_06_b1,gemma3-12b,generalist_gemma312b,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,6,20250628_125742
generalist_gemma312b_06_b2,gemma3-12b,generalist_gemma312b,generalist,2,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,6,20250628_125742
generalist_gemma312b_06_b3,gemma3-12b,generalist_gemma312b,generalist,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,6,20250628_125742
generalist_gemma312b_06_b4,gemma3-12b,generalist_gemma312b,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,6,20250628_125742
generalist_gemma312b_06_b5,gemma3-12b,generalist_gemma312b,generalist,5,high costs of DC solutions,high costs of DC solutions,matched,wrong_id_matchable,FALSE,6,20250628_125742
generalist2_gemma312b_06_b1,gemma3-12b,generalist2_gemma312b,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,6,20250628_125742
generalist2_gemma312b_06_b2,gemma3-12b,generalist2_gemma312b,generalist2,2,lack of pilot projects,lack of pilot projects,matched,wrong_id_matchable,FALSE,6,20250628_125742
generalist2_gemma312b_06_b3,gemma3-12b,generalist2_gemma312b,generalist2,3,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,6,20250628_125742
generalist2_gemma312b_06_b4,gemma3-12b,generalist2_gemma312b,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,6,20250628_125742
generalist2_gemma312b_06_b5,gemma3-12b,generalist2_gemma312b,generalist2,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,FALSE,6,20250628_125742
normative_gemma312b_06_b1,gemma3-12b,normative_gemma312b,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,FALSE,6,20250628_125742
normative_gemma312b_06_b2,gemma3-12b,normative_gemma312b,normative,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,6,20250628_125742
normative_gemma312b_06_b3,gemma3-12b,normative_gemma312b,normative,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,6,20250628_125742
normative_gemma312b_06_b4,gemma3-12b,normative_gemma312b,normative,4,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,wrong_id_matchable,FALSE,6,20250628_125742
