row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,iteration,timestamp,truncated
subject_matter_mistral_52_b5,mistral,subject_matter_mistral,subject_matter,5,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,wrong_id_matchable,False,52,20250808_104128,no
subject_matter2_mistral_52_b1,mistral,subject_matter2_mistral,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues (Barrier 1)",matched,correct_id,False,52,20250808_104128,no
subject_matter2_mistral_52_b2,mistral,subject_matter2_mistral,subject_matter2,2,,reduced reliability in DC devices (Barrier 2),hallucinated_label,outside_range_id,True,52,20250808_104128,no
subject_matter2_mistral_52_b3,mistral,subject_matter2_mistral,subject_matter2,3,,lack of pilot projects (Barrier 5),hallucinated_label,outside_range_id,True,52,20250808_104128,no
subject_matter2_mistral_52_b4,mistral,subject_matter2_mistral,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier 4)",matched,correct_id,False,52,20250808_104128,no
subject_matter2_mistral_52_b5,mistral,subject_matter2_mistral,subject_matter2,5,,high costs of DC solutions (Barrier 10),hallucinated_label,outside_range_id,True,52,20250808_104128,no
generalist_gemma3_52_b1,gemma3,generalist_gemma3,generalist,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,52,20250808_104128,no
generalist_gemma3_52_b4,gemma3,generalist_gemma3,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,52,20250808_104128,no
generalist_gemma3_52_b7,gemma3,generalist_gemma3,generalist,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,52,20250808_104128,no
generalist_gemma3_52_b8,gemma3,generalist_gemma3,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,52,20250808_104128,no
generalist_gemma3_52_b11,gemma3,generalist_gemma3,generalist,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,52,20250808_104128,no
generalist2_gemma3_52_b1,gemma3,generalist2_gemma3,generalist2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,52,20250808_104128,no
generalist2_gemma3_52_b4,gemma3,generalist2_gemma3,generalist2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,52,20250808_104128,no
generalist2_gemma3_52_b7,gemma3,generalist2_gemma3,generalist2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,52,20250808_104128,no
generalist2_gemma3_52_b9,gemma3,generalist2_gemma3,generalist2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,52,20250808_104128,no
generalist2_gemma3_52_b11,gemma3,generalist2_gemma3,generalist2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,52,20250808_104128,no
normative_gemma3_52_b1,gemma3,normative_gemma3,normative,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,52,20250808_104128,no
normative_gemma3_52_b4,gemma3,normative_gemma3,normative,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,52,20250808_104128,no
normative_gemma3_52_b6,gemma3,normative_gemma3,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,52,20250808_104128,no
normative_gemma3_52_b8,gemma3,normative_gemma3,normative,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,52,20250808_104128,no
normative_gemma3_52_b11,gemma3,normative_gemma3,normative,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,52,20250808_104128,no
normative2_gemma3_52_b1,gemma3,normative2_gemma3,normative2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,52,20250808_104128,no
normative2_gemma3_52_b4,gemma3,normative2_gemma3,normative2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,52,20250808_104128,no
normative2_gemma3_52_b6,gemma3,normative2_gemma3,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,False,52,20250808_104128,no
normative2_gemma3_52_b8,gemma3,normative2_gemma3,normative2,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,False,52,20250808_104128,no
normative2_gemma3_52_b11,gemma3,normative2_gemma3,normative2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,52,20250808_104128,no
subject_matter_gemma3_52_b1,gemma3,subject_matter_gemma3,subject_matter,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,52,20250808_104128,no
subject_matter_gemma3_52_b4,gemma3,subject_matter_gemma3,subject_matter,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,52,20250808_104128,no
subject_matter_gemma3_52_b7,gemma3,subject_matter_gemma3,subject_matter,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,52,20250808_104128,no
subject_matter_gemma3_52_b9,gemma3,subject_matter_gemma3,subject_matter,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,52,20250808_104128,no
subject_matter_gemma3_52_b11,gemma3,subject_matter_gemma3,subject_matter,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,52,20250808_104128,no
subject_matter2_gemma3_52_b1,gemma3,subject_matter2_gemma3,subject_matter2,1,"power losses, quality and safety issues","power losses, quality and safety issues",matched,correct_id,False,52,20250808_104128,no
subject_matter2_gemma3_52_b4,gemma3,subject_matter2_gemma3,subject_matter2,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,False,52,20250808_104128,no
subject_matter2_gemma3_52_b7,gemma3,subject_matter2_gemma3,subject_matter2,7,incompatibility of DC systems components,incompatibility of DC systems components,matched,correct_id,False,52,20250808_104128,no
subject_matter2_gemma3_52_b9,gemma3,subject_matter2_gemma3,subject_matter2,9,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,False,52,20250808_104128,no
subject_matter2_gemma3_52_b11,gemma3,subject_matter2_gemma3,subject_matter2,11,high costs of DC solutions,high costs of DC solutions,matched,correct_id,False,52,20250808_104128,no
generalist_llama_53_b1,llama,generalist_llama,generalist,1,lack of use-cases in which DC is advantageous,Lack of use-cases in which DC is advantageous,matched,wrong_id_matchable,False,53,20250808_114134,no
generalist_llama_53_b2,llama,generalist_llama,generalist,2,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,False,53,20250808_114134,no
generalist_llama_53_b3,llama,generalist_llama,generalist,3,incompatibility of DC systems components,Incompatibility of DC systems components,matched,wrong_id_matchable,False,53,20250808_114134,no
generalist_llama_53_b4,llama,generalist_llama,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,False,53,20250808_114134,no
generalist_llama_53_b5,llama,generalist_llama,generalist,5,high costs of DC solutions,High costs of DC solutions,matched,wrong_id_matchable,False,53,20250808_114134,no
generalist2_llama_53_b1,llama,generalist2_llama,generalist2,1,"power losses, quality and safety issues","Power losses, quality, and safety issues (Barrier 1)",matched,correct_id,False,53,20250808_114134,no
generalist2_llama_53_b2,llama,generalist2_llama,generalist2,2,,Lack of use-cases where DC is advantageous (Barrier 3),hallucinated_label,outside_range_id,True,53,20250808_114134,no
generalist2_llama_53_b3,llama,generalist2_llama,generalist2,3,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","Uncertain utility interaction (net metering, utility ownership, and agreed standards) (Barrier 5)",matched,wrong_id_matchable,False,53,20250808_114134,no
generalist2_llama_53_b4,llama,generalist2_llama,generalist2,4,public perception of DC and readiness to 'champion' installations from DC projects,Public perception of DC and readiness to 'champion' installations from DC projects (Barrier 6),matched,wrong_id_matchable,False,53,20250808_114134,no
generalist2_llama_53_b5,llama,generalist2_llama,generalist2,5,incompatibility of DC systems components,Incompatibility of DC systems components (Barrier 7),matched,wrong_id_matchable,False,53,20250808_114134,no
