row_id,base_model,variant_id,model,barrier_id,barrier_label,condition,source,scenario,bias_type,anchor_level,iteration,timestamp,arm,rows,n_unique_ids,any_na_ids,ids_list,count_ok,uniq_ok,valid_ids_ok,all_ok
ANCHOR_HIGH_NUM_gemma3_generalist_07_b1_20250815_020448,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_07_b2_20250815_020448,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_07_b3_20250815_020448,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_07_b4_20250815_020448,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_07_b5_20250815_020448,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,7,20250815_020448,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_08_b1_20250815_021454,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_08_b2_20250815_021454,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_08_b3_20250815_021454,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_08_b4_20250815_021454,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_08_b5_20250815_021454,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,8,20250815_021454,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_09_b1_20250815_021807,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_09_b4_20250815_021807,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_09_b7_20250815_021807,gemma3,gemma3_generalist,generalist,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_09_b8_20250815_021807,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_HIGH_NUM_gemma3_generalist_09_b11_20250815_021807,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_HIGH,high,9,20250815_021807,ANCHOR_NUM_HIGH,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_00_b1_20250815_010056,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_00_b2_20250815_010056,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_00_b3_20250815_010056,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_00_b4_20250815_010056,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_00_b5_20250815_010056,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,0,20250815_010056,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_01_b1_20250815_010408,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1,20250815_010408,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_01_b4_20250815_010408,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1,20250815_010408,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_01_b7_20250815_010408,gemma3,gemma3_generalist,generalist,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1,20250815_010408,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_01_b8_20250815_010408,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1,20250815_010408,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_01_b11_20250815_010408,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,1,20250815_010408,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_02_b1_20250815_010728,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2,20250815_010728,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_02_b2_20250815_010728,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2,20250815_010728,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_02_b3_20250815_010728,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2,20250815_010728,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_02_b4_20250815_010728,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2,20250815_010728,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_02_b5_20250815_010728,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,2,20250815_010728,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_03_b1_20250815_011129,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3,20250815_011129,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_03_b2_20250815_011129,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3,20250815_011129,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_03_b3_20250815_011129,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3,20250815_011129,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_03_b4_20250815_011129,gemma3,gemma3_generalist,generalist,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3,20250815_011129,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_03_b5_20250815_011129,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,3,20250815_011129,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_04_b1_20250815_011503,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4,20250815_011503,ANCHOR_NUM_LOW,5,5,0,"(1, 5, 6, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_04_b2_20250815_011503,gemma3,gemma3_generalist,generalist,5,lack of pilot projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4,20250815_011503,ANCHOR_NUM_LOW,5,5,0,"(1, 5, 6, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_04_b3_20250815_011503,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4,20250815_011503,ANCHOR_NUM_LOW,5,5,0,"(1, 5, 6, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_04_b4_20250815_011503,gemma3,gemma3_generalist,generalist,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4,20250815_011503,ANCHOR_NUM_LOW,5,5,0,"(1, 5, 6, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_04_b5_20250815_011503,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,4,20250815_011503,ANCHOR_NUM_LOW,5,5,0,"(1, 5, 6, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_05_b1_20250815_011820,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5,20250815_011820,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_05_b2_20250815_011820,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5,20250815_011820,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_05_b3_20250815_011820,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5,20250815_011820,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_05_b4_20250815_011820,gemma3,gemma3_generalist,generalist,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5,20250815_011820,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_05_b5_20250815_011820,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,5,20250815_011820,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_06_b1_20250815_012134,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6,20250815_012134,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_06_b2_20250815_012134,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6,20250815_012134,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_06_b3_20250815_012134,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6,20250815_012134,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_06_b4_20250815_012134,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6,20250815_012134,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_06_b5_20250815_012134,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,6,20250815_012134,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_07_b1_20250815_012447,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7,20250815_012447,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_07_b4_20250815_012447,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7,20250815_012447,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_07_b6_20250815_012447,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7,20250815_012447,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_07_b8_20250815_012447,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7,20250815_012447,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_07_b11_20250815_012447,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,7,20250815_012447,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_08_b1_20250815_012919,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8,20250815_012919,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_08_b4_20250815_012919,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8,20250815_012919,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_08_b7_20250815_012919,gemma3,gemma3_generalist,generalist,7,incompatibility of DC systems components,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8,20250815_012919,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_08_b8_20250815_012919,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8,20250815_012919,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_08_b11_20250815_012919,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,8,20250815_012919,ANCHOR_NUM_LOW,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_09_b1_20250815_013302,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9,20250815_013302,ANCHOR_NUM_LOW,5,5,0,"(1, 3, 4, 6, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_09_b3_20250815_013302,gemma3,gemma3_generalist,generalist,3,lack of use-cases in which DC is advantageous,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9,20250815_013302,ANCHOR_NUM_LOW,5,5,0,"(1, 3, 4, 6, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_09_b4_20250815_013302,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9,20250815_013302,ANCHOR_NUM_LOW,5,5,0,"(1, 3, 4, 6, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_09_b6_20250815_013302,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9,20250815_013302,ANCHOR_NUM_LOW,5,5,0,"(1, 3, 4, 6, 11)",True,True,True,True
ANCHOR_LOW_NUM_gemma3_generalist_09_b11_20250815_013302,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_NUM_LOW,low,9,20250815_013302,ANCHOR_NUM_LOW,5,5,0,"(1, 3, 4, 6, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_00_b1_20250814_232951,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0,20250814_232951,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_00_b2_20250814_232951,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0,20250814_232951,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_00_b4_20250814_232951,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0,20250814_232951,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_00_b3_20250814_232951,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0,20250814_232951,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_00_b5_20250814_232951,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,0,20250814_232951,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_01_b1_20250814_233332,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1,20250814_233332,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_01_b2_20250814_233332,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1,20250814_233332,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_01_b3_20250814_233332,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1,20250814_233332,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_01_b4_20250814_233332,gemma3,gemma3_generalist,generalist,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1,20250814_233332,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_01_b5_20250814_233332,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,1,20250814_233332,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_02_b1_20250814_233742,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2,20250814_233742,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_02_b2_20250814_233742,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2,20250814_233742,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_02_b3_20250814_233742,gemma3,gemma3_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2,20250814_233742,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_02_b4_20250814_233742,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2,20250814_233742,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_02_b5_20250814_233742,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,2,20250814_233742,ANCHOR_WORD,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_03_b1_20250814_234040,gemma3,gemma3_generalist,generalist,1,"power losses, quality and safety issues",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3,20250814_234040,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_03_b2_20250814_234040,gemma3,gemma3_generalist,generalist,4,"uncertain utility interaction (net metering, utility ownership, and agreed standards)",ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3,20250814_234040,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_03_b3_20250814_234040,gemma3,gemma3_generalist,generalist,8,misconception and lack of knowledge leads to lengthy/expensive design and permit process,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3,20250814_234040,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_03_b4_20250814_234040,gemma3,gemma3_generalist,generalist,10,uncertain regulatory roadmap,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3,20250814_234040,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
ANCHOR_WORD_gemma3_generalist_03_b5_20250814_234040,gemma3,gemma3_generalist,generalist,11,high costs of DC solutions,ANCHOR,llm,ANCHOR,ANCHOR_WORD,,3,20250814_234040,ANCHOR_WORD,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
