base_model,variant_id,arm,iteration,rows,n_unique_ids,any_na_ids,ids_list,count_ok,uniq_ok,valid_ids_ok,all_ok
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,3,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,4,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,5,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,6,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,7,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,8,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_NUM_LOW,9,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,0,5,5,0,"(1, 7, 8, 9, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,1,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,2,5,5,0,"(1, 4, 5, 8, 10)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,3,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,4,5,5,0,"(1, 7, 9, 10, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,5,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,6,5,5,0,"(1, 7, 9, 10, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,7,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,8,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,gemma3_subject_matter2,ANCHOR_WORD,9,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,0,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,1,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,2,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,3,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,4,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,5,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,6,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,7,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,8,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,9,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,10,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,11,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,12,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,13,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,14,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,15,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,16,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,17,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,18,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,19,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,20,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,21,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,22,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,23,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,24,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,25,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,26,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,27,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,28,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,29,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,30,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,31,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,32,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,33,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,34,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,35,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,36,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,37,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,38,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,39,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,40,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,41,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,42,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,43,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,44,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,45,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,46,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,47,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,48,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist2_gemma3,CONTEXT,49,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,0,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,1,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,2,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,3,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,4,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,5,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,6,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,7,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,8,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,9,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,10,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,11,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,12,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,13,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,14,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,15,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,16,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,17,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,18,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,19,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,20,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,21,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,22,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,23,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,24,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,25,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,26,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,27,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,28,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,29,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,30,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,31,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,32,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,33,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,34,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,35,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,36,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,37,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,38,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,39,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,40,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,41,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,42,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,43,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,44,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,45,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,46,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,47,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,48,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,generalist_gemma3,CONTEXT,49,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,0,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,1,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,2,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,3,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,4,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,5,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,6,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,7,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,8,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,9,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,10,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,11,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,12,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,13,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,14,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,15,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,16,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,17,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,18,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,19,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,20,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,21,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,22,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,23,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,24,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,25,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,26,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,27,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,28,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,29,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,30,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,31,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,32,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,33,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,34,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,35,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,36,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,37,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,38,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,39,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,40,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,41,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,42,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,43,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,44,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,45,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,46,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,47,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,48,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative2_gemma3,CONTEXT,49,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,0,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,1,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,2,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,3,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,4,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,5,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,6,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,7,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,8,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,9,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,10,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,11,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,12,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,13,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,14,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,15,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,16,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,17,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,18,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,19,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,20,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,21,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,22,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,23,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,24,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,25,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,26,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,27,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,28,5,5,0,"(1, 4, 7, 8, 10)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,29,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,30,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,31,5,5,0,"(1, 4, 8, 10, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,32,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,33,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,34,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,35,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,36,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,37,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,38,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,39,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,40,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,41,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,42,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,43,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,44,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,45,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,46,5,5,0,"(1, 4, 6, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,47,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,48,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,normative_gemma3,CONTEXT,49,5,5,0,"(1, 4, 7, 9, 10)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,0,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,1,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,2,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,3,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,4,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,5,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,6,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,7,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,8,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,9,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,10,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,11,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,12,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,13,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,14,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,15,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,16,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,17,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,18,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,19,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,20,5,5,0,"(1, 4, 7, 8, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,21,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,22,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,23,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,24,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,25,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,26,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,27,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,28,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,29,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,30,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,31,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,32,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,33,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,34,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
gemma3,subject_matter2_gemma3,CONTEXT,35,5,5,0,"(1, 4, 7, 9, 11)",True,True,True,True
