row_id,base_model,variant_id,model,barrier_id,official_label,model_label,label_status,barrier_id_status,is_hallucinated,similarity,iteration,timestamp,truncated,barrier_list,bias_type,anchor_level
BIAS_WORD_gemma3_normative_00_b2_inverse_order_20250830_221137,gemma3,gemma3_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative_00_b3_inverse_order_20250830_221137,gemma3,gemma3_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative_00_b4_inverse_order_20250830_221137,gemma3,gemma3_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative_00_b5_inverse_order_20250830_221137,gemma3,gemma3_normative,normative,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative2_00_b1_inverse_order_20250830_221137,gemma3,gemma3_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative2_00_b2_inverse_order_20250830_221137,gemma3,gemma3_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative2_00_b3_inverse_order_20250830_221137,gemma3,gemma3_normative2,normative2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative2_00_b4_inverse_order_20250830_221137,gemma3,gemma3_normative2,normative2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_normative2_00_b5_inverse_order_20250830_221137,gemma3,gemma3_normative2,normative2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_00_b1_inverse_order_20250830_221137,gemma3,gemma3_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_00_b2_inverse_order_20250830_221137,gemma3,gemma3_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_00_b3_inverse_order_20250830_221137,gemma3,gemma3_subject_matter,subject_matter,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_00_b4_inverse_order_20250830_221137,gemma3,gemma3_subject_matter,subject_matter,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter_00_b5_inverse_order_20250830_221137,gemma3,gemma3_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_00_b1_inverse_order_20250830_221137,gemma3,gemma3_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_00_b2_inverse_order_20250830_221137,gemma3,gemma3_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_00_b3_inverse_order_20250830_221137,gemma3,gemma3_subject_matter2,subject_matter2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_00_b4_inverse_order_20250830_221137,gemma3,gemma3_subject_matter2,subject_matter2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_gemma3_subject_matter2_00_b5_inverse_order_20250830_221137,gemma3,gemma3_subject_matter2,subject_matter2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,0,20250830_221137,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist_01_b1_inverse_order_20250830_233402,phi4,phi4_generalist,generalist,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist_01_b2_inverse_order_20250830_233402,phi4,phi4_generalist,generalist,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist_01_b3_inverse_order_20250830_233402,phi4,phi4_generalist,generalist,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist_01_b4_inverse_order_20250830_233402,phi4,phi4_generalist,generalist,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist_01_b6_inverse_order_20250830_233402,phi4,phi4_generalist,generalist,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist2_01_b1_inverse_order_20250830_233402,phi4,phi4_generalist2,generalist2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist2_01_b2_inverse_order_20250830_233402,phi4,phi4_generalist2,generalist2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist2_01_b3_inverse_order_20250830_233402,phi4,phi4_generalist2,generalist2,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist2_01_b4_inverse_order_20250830_233402,phi4,phi4_generalist2,generalist2,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_generalist2_01_b6_inverse_order_20250830_233402,phi4,phi4_generalist2,generalist2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative_01_b1_inverse_order_20250830_233402,phi4,phi4_normative,normative,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative_01_b2_inverse_order_20250830_233402,phi4,phi4_normative,normative,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative_01_b3_inverse_order_20250830_233402,phi4,phi4_normative,normative,3,lack of enough trained personnel in DC systems,lack of enough trained personnel in DC systems,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative_01_b4_inverse_order_20250830_233402,phi4,phi4_normative,normative,4,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative_01_b6_inverse_order_20250830_233402,phi4,phi4_normative,normative,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative2_01_b1_inverse_order_20250830_233402,phi4,phi4_normative2,normative2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative2_01_b2_inverse_order_20250830_233402,phi4,phi4_normative2,normative2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative2_01_b3_inverse_order_20250830_233402,phi4,phi4_normative2,normative2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative2_01_b6_inverse_order_20250830_233402,phi4,phi4_normative2,normative2,6,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_normative2_01_b8_inverse_order_20250830_233402,phi4,phi4_normative2,normative2,8,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter_01_b1_inverse_order_20250830_233402,phi4,phi4_subject_matter,subject_matter,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter_01_b2_inverse_order_20250830_233402,phi4,phi4_subject_matter,subject_matter,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter_01_b3_inverse_order_20250830_233402,phi4,phi4_subject_matter,subject_matter,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter_01_b4_inverse_order_20250830_233402,phi4,phi4_subject_matter,subject_matter,4,incompatibility of DC systems components,incompatibility of DC systems components,matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter_01_b5_inverse_order_20250830_233402,phi4,phi4_subject_matter,subject_matter,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter2_01_b1_inverse_order_20250830_233402,phi4,phi4_subject_matter2,subject_matter2,1,high costs of DC solutions,high costs of DC solutions,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter2_01_b2_inverse_order_20250830_233402,phi4,phi4_subject_matter2,subject_matter2,2,uncertain regulatory roadmap,uncertain regulatory roadmap,matched,correct_id,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter2_01_b3_inverse_order_20250830_233402,phi4,phi4_subject_matter2,subject_matter2,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,misconception and lack of knowledge leads to lengthy/expensive design and permit process,matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter2_01_b4_inverse_order_20250830_233402,phi4,phi4_subject_matter2,subject_matter2,4,public perception of DC and readiness to 'champion' installations from DC projects,public perception of DC and readiness to 'champion' installations from DC projects,matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_phi4_subject_matter2_01_b5_inverse_order_20250830_233402,phi4,phi4_subject_matter2,subject_matter2,5,"uncertain utility interaction (net metering, utility ownership, and agreed standards)","uncertain utility interaction (net metering, utility ownership, and agreed standards)",matched,wrong_id_matchable,FALSE,1,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_llama_generalist_01_b1_inverse_order_20250830_233402,llama,llama_generalist,generalist,1,high costs of DC solutions,"High costs of DC solutions - One significant challenge is the high cost associated with implementing DC systems, which may be prohibitive for some applications. Addressing this barrier would require finding ways to reduce costs while maintaining quality and efficiency.",hallucinated_label,correct_id,TRUE,0.213,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_llama_generalist_01_b2_inverse_order_20250830_233402,llama,llama_generalist,generalist,2,lack of enough trained personnel in DC systems,"Lack of enough trained personnel in DC systems - There is a need for skilled professionals who can design, install, operate, and maintain DC systems effectively. The project should focus on developing training programs and certifications to address this challenge.",hallucinated_label,correct_id,TRUE,0.297,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_llama_generalist_01_b3_inverse_order_20250830_233402,llama,llama_generalist,generalist,3,misconception and lack of knowledge leads to lengthy/expensive design and permit process,Misconceptions and lack of knowledge leading to lengthy/expensive design and permit processes - Awareness campaigns and educational initiatives are needed to dispel myths about DC technologies and facilitate smoother permitting processes.,hallucinated_label,correct_id,TRUE,0.534,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_llama_generalist_01_b4_inverse_order_20250830_233402,llama,llama_generalist,generalist,4,incompatibility of DC systems components,Incompatibility of DC systems components - Ensuring compatibility between various hardware components is crucial for the successful implementation of DC systems. Addressing this barrier requires a focus on standardization and harmonization efforts.,hallucinated_label,correct_id,TRUE,0.279,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
BIAS_WORD_llama_generalist_01_b5_inverse_order_20250830_233402,llama,llama_generalist,generalist,5,misconception and lack of knowledge leads to lengthy/expensive design and permit process,"Public perception and readiness to champion installations from DC projects - Awareness campaigns are necessary to educate the public about the benefits of DC technologies, address misconceptions, and encourage adoption in different sectors.",hallucinated_label,correct_id,TRUE,0.46,1,20250830_233402,no,INVERSE_ORDER,BIAS_WORD,
