row_id,source,condition,base_model,variant_id,model,dc_solution,rating,label,iteration,timestamp
gemma3-12b_generalist_22_20250629_084833,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,22.0,20250629_084833
gemma3-12b_generalist_23_20250629_084950,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,23.0,20250629_084950
gemma3-12b_generalist_24_20250629_085122,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,24.0,20250629_085122
gemma3-12b_generalist_25_20250629_085453,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,25.0,20250629_085453
gemma3-12b_generalist_26_20250629_085852,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,26.0,20250629_085852
gemma3-12b_generalist_27_20250629_090041,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,27.0,20250629_090041
gemma3-12b_generalist_28_20250629_090213,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,28.0,20250629_090213
gemma3-12b_generalist_29_20250629_090330,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,29.0,20250629_090330
gemma3-12b_generalist_30_20250629_090445,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,30.0,20250629_090445
gemma3-12b_generalist_31_20250629_090647,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,31.0,20250629_090647
gemma3-12b_generalist_32_20250629_090930,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,32.0,20250629_090930
gemma3-12b_generalist_33_20250629_091050,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,33.0,20250629_091050
gemma3-12b_generalist_34_20250629_091211,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,34.0,20250629_091211
gemma3-12b_generalist_35_20250629_091418,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,35.0,20250629_091418
gemma3-12b_generalist_36_20250629_091536,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,36.0,20250629_091536
gemma3-12b_generalist_37_20250629_091719,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,37.0,20250629_091719
gemma3-12b_generalist_38_20250629_091927,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,38.0,20250629_091927
gemma3-12b_generalist_39_20250629_092200,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,39.0,20250629_092200
gemma3-12b_generalist_40_20250629_093200,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,40.0,20250629_093200
gemma3-12b_generalist_41_20250629_094055,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,41.0,20250629_094055
gemma3-12b_generalist_42_20250629_094311,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,42.0,20250629_094311
gemma3-12b_generalist_43_20250629_094812,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,43.0,20250629_094812
gemma3-12b_generalist_44_20250629_094955,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,44.0,20250629_094955
gemma3-12b_generalist_45_20250629_095402,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,45.0,20250629_095402
gemma3-12b_generalist_46_20250629_095616,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,46.0,20250629_095616
gemma3-12b_generalist_47_20250629_095748,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,47.0,20250629_095748
gemma3-12b_generalist_48_20250629_164729,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,48.0,20250629_164729
gemma3-12b_generalist_49_20250629_164930,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,DC-DC converter,4,Very important,49.0,20250629_164930
gemma3-12b_generalist_00_20250629_165114,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,0.0,20250629_165114
gemma3-12b_generalist_01_20250629_165243,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,1.0,20250629_165243
gemma3-12b_generalist_02_20250629_165414,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,2.0,20250629_165414
gemma3-12b_generalist_03_20250629_165532,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,3.0,20250629_165532
gemma3-12b_generalist_04_20250629_165652,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,4.0,20250629_165652
gemma3-12b_generalist_05_20250629_165828,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,5.0,20250629_165828
gemma3-12b_generalist_06_20250629_165952,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,6.0,20250629_165952
gemma3-12b_generalist_07_20250629_170113,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,7.0,20250629_170113
gemma3-12b_generalist_08_20250629_170233,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,8.0,20250629_170233
gemma3-12b_generalist_09_20250629_170355,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,9.0,20250629_170355
gemma3-12b_generalist_10_20250629_170518,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,10.0,20250629_170518
gemma3-12b_generalist_11_20250629_170639,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,11.0,20250629_170639
gemma3-12b_generalist_12_20250629_170758,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,12.0,20250629_170758
gemma3-12b_generalist_13_20250629_170920,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,13.0,20250629_170920
gemma3-12b_generalist_14_20250629_171041,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,14.0,20250629_171041
gemma3-12b_generalist_15_20250629_171205,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,15.0,20250629_171205
gemma3-12b_generalist_16_20250629_171325,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,16.0,20250629_171325
gemma3-12b_generalist_17_20250629_171449,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,17.0,20250629_171449
gemma3-12b_generalist_18_20250629_171612,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,18.0,20250629_171612
gemma3-12b_generalist_19_20250629_171734,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,19.0,20250629_171734
gemma3-12b_generalist_20_20250629_171854,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,20.0,20250629_171854
gemma3-12b_generalist_21_20250629_172013,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,21.0,20250629_172013
gemma3-12b_generalist_22_20250629_172133,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,22.0,20250629_172133
gemma3-12b_generalist_23_20250629_172303,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,23.0,20250629_172303
gemma3-12b_generalist_24_20250629_172438,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,24.0,20250629_172438
gemma3-12b_generalist_25_20250629_172716,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,25.0,20250629_172716
gemma3-12b_generalist_26_20250629_172940,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,26.0,20250629_172940
gemma3-12b_generalist_27_20250629_173107,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,27.0,20250629_173107
gemma3-12b_generalist_28_20250629_173227,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,28.0,20250629_173227
gemma3-12b_generalist_29_20250629_173350,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,29.0,20250629_173350
gemma3-12b_generalist_30_20250629_173822,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,30.0,20250629_173822
gemma3-12b_generalist_31_20250629_174530,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,31.0,20250629_174530
gemma3-12b_generalist_32_20250629_175043,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,32.0,20250629_175043
gemma3-12b_generalist_33_20250629_175408,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,33.0,20250629_175408
gemma3-12b_generalist_34_20250629_175620,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,34.0,20250629_175620
gemma3-12b_generalist_35_20250629_175820,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,35.0,20250629_175820
gemma3-12b_generalist_36_20250629_175955,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,36.0,20250629_175955
gemma3-12b_generalist_37_20250629_180142,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,37.0,20250629_180142
gemma3-12b_generalist_38_20250629_180334,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,38.0,20250629_180334
gemma3-12b_generalist_39_20250629_180509,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,39.0,20250629_180509
gemma3-12b_generalist_40_20250629_180633,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,40.0,20250629_180633
gemma3-12b_generalist_41_20250629_180837,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,41.0,20250629_180837
gemma3-12b_generalist_42_20250629_181407,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,42.0,20250629_181407
gemma3-12b_generalist_43_20250629_181532,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,43.0,20250629_181532
gemma3-12b_generalist_44_20250629_181700,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,44.0,20250629_181700
gemma3-12b_generalist_45_20250629_181844,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,45.0,20250629_181844
gemma3-12b_generalist_46_20250629_182006,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,46.0,20250629_182006
gemma3-12b_generalist_47_20250629_182137,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,47.0,20250629_182137
gemma3-12b_generalist_48_20250629_182350,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,48.0,20250629_182350
gemma3-12b_generalist_49_20250629_182532,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,LVAC-LVDC interlink converter,3,Important,49.0,20250629_182532
gemma3-12b_generalist_00_20250629_210736,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,0.0,20250629_210736
gemma3-12b_generalist_01_20250629_210853,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,1.0,20250629_210853
gemma3-12b_generalist_02_20250629_211012,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,2.0,20250629_211012
gemma3-12b_generalist_03_20250629_211132,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,3.0,20250629_211132
gemma3-12b_generalist_04_20250629_211253,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,4.0,20250629_211253
gemma3-12b_generalist_05_20250629_211415,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,5.0,20250629_211415
gemma3-12b_generalist_06_20250629_211534,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,6.0,20250629_211534
gemma3-12b_generalist_07_20250629_211653,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,7.0,20250629_211653
gemma3-12b_generalist_08_20250629_211810,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,8.0,20250629_211810
gemma3-12b_generalist_09_20250629_211940,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,9.0,20250629_211940
gemma3-12b_generalist_10_20250629_212106,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,10.0,20250629_212106
gemma3-12b_generalist_11_20250629_212225,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,11.0,20250629_212225
gemma3-12b_generalist_12_20250629_212347,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,12.0,20250629_212347
gemma3-12b_generalist_13_20250629_212509,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,13.0,20250629_212509
gemma3-12b_generalist_14_20250629_212628,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,14.0,20250629_212628
gemma3-12b_generalist_15_20250629_212750,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,15.0,20250629_212750
gemma3-12b_generalist_16_20250629_213229,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,16.0,20250629_213229
gemma3-12b_generalist_17_20250629_213348,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,17.0,20250629_213348
gemma3-12b_generalist_18_20250629_213508,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,18.0,20250629_213508
gemma3-12b_generalist_19_20250629_213628,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,19.0,20250629_213628
gemma3-12b_generalist_20_20250629_213747,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,20.0,20250629_213747
gemma3-12b_generalist_21_20250629_213931,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,21.0,20250629_213931
gemma3-12b_generalist_22_20250629_214049,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,22.0,20250629_214049
gemma3-12b_generalist_23_20250629_214206,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,23.0,20250629_214206
gemma3-12b_generalist_24_20250629_214325,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,24.0,20250629_214325
gemma3-12b_generalist_25_20250629_214444,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,25.0,20250629_214444
gemma3-12b_generalist_26_20250629_214641,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,26.0,20250629_214641
gemma3-12b_generalist_27_20250629_214800,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,27.0,20250629_214800
gemma3-12b_generalist_28_20250629_214920,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,28.0,20250629_214920
gemma3-12b_generalist_29_20250629_215041,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,29.0,20250629_215041
gemma3-12b_generalist_30_20250629_215713,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,30.0,20250629_215713
gemma3-12b_generalist_31_20250629_215919,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,31.0,20250629_215919
gemma3-12b_generalist_32_20250629_220040,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,32.0,20250629_220040
gemma3-12b_generalist_33_20250629_220202,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,33.0,20250629_220202
gemma3-12b_generalist_34_20250629_220354,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,34.0,20250629_220354
gemma3-12b_generalist_35_20250629_220551,llm,ZEROSHOT,gemma3-12b,gemma3-12b_generalist,generalist,Network design tool for DC solutions,3,Important,35.0,20250629_220551
