row_id,source,condition,base_model,variant_id,model,rating,label,iteration,timestamp
mistral_generalist2_43_20250625_175426,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,43.0,20250625_175426
mistral_normative_43_20250625_175426,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,43.0,20250625_175426
mistral_normative2_43_20250625_175426,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,43.0,20250625_175426
mistral_subject_matter_43_20250625_175426,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,43.0,20250625_175426
mistral_subject_matter2_43_20250625_175426,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,43.0,20250625_175426
mistral_generalist_44_20250625_175445,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,44.0,20250625_175445
mistral_generalist2_44_20250625_175445,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,44.0,20250625_175445
mistral_normative_44_20250625_175445,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,44.0,20250625_175445
mistral_normative2_44_20250625_175445,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,44.0,20250625_175445
mistral_subject_matter_44_20250625_175445,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,44.0,20250625_175445
mistral_subject_matter2_44_20250625_175445,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,44.0,20250625_175445
mistral_generalist_45_20250625_175504,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,45.0,20250625_175504
mistral_generalist2_45_20250625_175504,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,45.0,20250625_175504
mistral_normative_45_20250625_175504,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,45.0,20250625_175504
mistral_normative2_45_20250625_175504,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,45.0,20250625_175504
mistral_subject_matter_45_20250625_175504,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,45.0,20250625_175504
mistral_subject_matter2_45_20250625_175504,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,45.0,20250625_175504
mistral_generalist_46_20250625_175522,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,46.0,20250625_175522
mistral_generalist2_46_20250625_175522,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,46.0,20250625_175522
mistral_normative_46_20250625_175522,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,46.0,20250625_175522
mistral_normative2_46_20250625_175522,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,46.0,20250625_175522
mistral_subject_matter_46_20250625_175522,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,46.0,20250625_175522
mistral_subject_matter2_46_20250625_175522,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,46.0,20250625_175522
mistral_generalist_47_20250625_175540,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,47.0,20250625_175540
mistral_generalist2_47_20250625_175540,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,47.0,20250625_175540
mistral_normative_47_20250625_175540,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,47.0,20250625_175540
mistral_normative2_47_20250625_175540,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,47.0,20250625_175540
mistral_subject_matter_47_20250625_175540,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,47.0,20250625_175540
mistral_subject_matter2_47_20250625_175540,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,47.0,20250625_175540
mistral_generalist_48_20250625_175558,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,48.0,20250625_175558
mistral_generalist2_48_20250625_175558,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,48.0,20250625_175558
mistral_normative_48_20250625_175558,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,48.0,20250625_175558
mistral_normative2_48_20250625_175558,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,48.0,20250625_175558
mistral_subject_matter_48_20250625_175558,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,48.0,20250625_175558
mistral_subject_matter2_48_20250625_175558,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,48.0,20250625_175558
mistral_generalist_49_20250625_175615,llm,ZEROSHOT,mistral,mistral_generalist,generalist,3,Feasible,49.0,20250625_175615
mistral_generalist2_49_20250625_175615,llm,ZEROSHOT,mistral,mistral_generalist2,generalist2,3,Feasible,49.0,20250625_175615
mistral_normative_49_20250625_175615,llm,ZEROSHOT,mistral,mistral_normative,normative,3,Feasible,49.0,20250625_175615
mistral_normative2_49_20250625_175615,llm,ZEROSHOT,mistral,mistral_normative2,normative2,3,Feasible,49.0,20250625_175615
mistral_subject_matter_49_20250625_175615,llm,ZEROSHOT,mistral,mistral_subject_matter,subject_matter,3,Feasible,49.0,20250625_175615
mistral_subject_matter2_49_20250625_175615,llm,ZEROSHOT,mistral,mistral_subject_matter2,subject_matter2,3,Feasible,49.0,20250625_175615
gemma3_generalist_00_20250627_145342,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,0.0,20250627_145342
gemma3_generalist2_00_20250627_145342,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,0.0,20250627_145342
gemma3_normative_00_20250627_145342,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,0.0,20250627_145342
gemma3_normative2_00_20250627_145342,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,0.0,20250627_145342
gemma3_subject_matter_00_20250627_145342,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,0.0,20250627_145342
gemma3_subject_matter2_00_20250627_145342,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,0.0,20250627_145342
gemma3_generalist_01_20250627_145617,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,1.0,20250627_145617
gemma3_generalist2_01_20250627_145617,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,1.0,20250627_145617
gemma3_normative_01_20250627_145617,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,1.0,20250627_145617
gemma3_normative2_01_20250627_145617,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,1.0,20250627_145617
gemma3_subject_matter_01_20250627_145617,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,1.0,20250627_145617
gemma3_subject_matter2_01_20250627_145617,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,1.0,20250627_145617
gemma3_generalist_02_20250627_145819,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,2.0,20250627_145819
gemma3_generalist2_02_20250627_145819,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,2.0,20250627_145819
gemma3_normative_02_20250627_145819,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,2.0,20250627_145819
gemma3_normative2_02_20250627_145819,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,2.0,20250627_145819
gemma3_subject_matter_02_20250627_145819,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,2.0,20250627_145819
gemma3_subject_matter2_02_20250627_145819,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,2.0,20250627_145819
gemma3_generalist_03_20250627_145950,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,3.0,20250627_145950
gemma3_generalist2_03_20250627_145950,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,3.0,20250627_145950
gemma3_normative_03_20250627_145950,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,3.0,20250627_145950
gemma3_normative2_03_20250627_145950,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,3.0,20250627_145950
gemma3_subject_matter_03_20250627_145950,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,3.0,20250627_145950
gemma3_subject_matter2_03_20250627_145950,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,3.0,20250627_145950
gemma3_generalist_04_20250627_150434,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,4.0,20250627_150434
gemma3_generalist2_04_20250627_150434,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,4.0,20250627_150434
gemma3_normative_04_20250627_150434,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,4.0,20250627_150434
gemma3_normative2_04_20250627_150434,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,4.0,20250627_150434
gemma3_subject_matter_04_20250627_150434,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,4.0,20250627_150434
gemma3_subject_matter2_04_20250627_150434,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,4.0,20250627_150434
gemma3_generalist_05_20250627_151715,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,5.0,20250627_151715
gemma3_generalist2_05_20250627_151715,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,5.0,20250627_151715
gemma3_normative_05_20250627_151715,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,5.0,20250627_151715
gemma3_normative2_05_20250627_151715,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,5.0,20250627_151715
gemma3_subject_matter_05_20250627_151715,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,5.0,20250627_151715
gemma3_subject_matter2_05_20250627_151715,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,5.0,20250627_151715
gemma3_generalist_06_20250627_223549,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,6.0,20250627_223549
gemma3_generalist2_06_20250627_223549,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,6.0,20250627_223549
gemma3_normative_06_20250627_223549,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,6.0,20250627_223549
gemma3_normative2_06_20250627_223549,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,6.0,20250627_223549
gemma3_subject_matter_06_20250627_223549,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,6.0,20250627_223549
gemma3_subject_matter2_06_20250627_223549,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,6.0,20250627_223549
gemma3_generalist_07_20250627_223709,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,7.0,20250627_223709
gemma3_generalist2_07_20250627_223709,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,7.0,20250627_223709
gemma3_normative_07_20250627_223709,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,7.0,20250627_223709
gemma3_normative2_07_20250627_223709,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,7.0,20250627_223709
gemma3_subject_matter_07_20250627_223709,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,7.0,20250627_223709
gemma3_subject_matter2_07_20250627_223709,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,7.0,20250627_223709
gemma3_generalist_08_20250627_223825,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,8.0,20250627_223825
gemma3_generalist2_08_20250627_223825,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,8.0,20250627_223825
gemma3_normative_08_20250627_223825,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,8.0,20250627_223825
gemma3_normative2_08_20250627_223825,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,8.0,20250627_223825
gemma3_subject_matter_08_20250627_223825,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,8.0,20250627_223825
gemma3_subject_matter2_08_20250627_223825,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,8.0,20250627_223825
gemma3_generalist_09_20250627_223941,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,9.0,20250627_223941
gemma3_generalist2_09_20250627_223941,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,9.0,20250627_223941
gemma3_normative_09_20250627_223941,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,9.0,20250627_223941
gemma3_normative2_09_20250627_223941,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,9.0,20250627_223941
gemma3_subject_matter_09_20250627_223941,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,9.0,20250627_223941
gemma3_subject_matter2_09_20250627_223941,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,9.0,20250627_223941
gemma3_generalist_10_20250627_224054,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,10.0,20250627_224054
gemma3_generalist2_10_20250627_224054,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,10.0,20250627_224054
gemma3_normative_10_20250627_224054,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,10.0,20250627_224054
gemma3_normative2_10_20250627_224054,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,10.0,20250627_224054
gemma3_subject_matter_10_20250627_224054,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,10.0,20250627_224054
gemma3_subject_matter2_10_20250627_224054,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,10.0,20250627_224054
gemma3_generalist_11_20250627_224211,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,11.0,20250627_224211
gemma3_generalist2_11_20250627_224211,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,11.0,20250627_224211
gemma3_normative_11_20250627_224211,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,11.0,20250627_224211
gemma3_normative2_11_20250627_224211,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,11.0,20250627_224211
gemma3_subject_matter_11_20250627_224211,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,11.0,20250627_224211
gemma3_subject_matter2_11_20250627_224211,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,11.0,20250627_224211
gemma3_generalist_12_20250627_224352,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,12.0,20250627_224352
gemma3_generalist2_12_20250627_224352,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,12.0,20250627_224352
gemma3_normative_12_20250627_224352,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,12.0,20250627_224352
gemma3_normative2_12_20250627_224352,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,12.0,20250627_224352
gemma3_subject_matter_12_20250627_224352,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,12.0,20250627_224352
gemma3_subject_matter2_12_20250627_224352,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,12.0,20250627_224352
gemma3_generalist_13_20250627_224509,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,13.0,20250627_224509
gemma3_generalist2_13_20250627_224509,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,13.0,20250627_224509
gemma3_normative_13_20250627_224509,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,13.0,20250627_224509
gemma3_normative2_13_20250627_224509,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,13.0,20250627_224509
gemma3_subject_matter_13_20250627_224509,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,13.0,20250627_224509
gemma3_subject_matter2_13_20250627_224509,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,13.0,20250627_224509
gemma3_generalist_14_20250627_224853,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,14.0,20250627_224853
gemma3_generalist2_14_20250627_224853,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,14.0,20250627_224853
gemma3_normative_14_20250627_224853,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,14.0,20250627_224853
gemma3_normative2_14_20250627_224853,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,14.0,20250627_224853
gemma3_subject_matter_14_20250627_224853,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,14.0,20250627_224853
gemma3_subject_matter2_14_20250627_224853,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,14.0,20250627_224853
gemma3_generalist_15_20250627_225008,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,15.0,20250627_225008
gemma3_generalist2_15_20250627_225008,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,15.0,20250627_225008
gemma3_normative_15_20250627_225008,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,15.0,20250627_225008
gemma3_normative2_15_20250627_225008,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,15.0,20250627_225008
gemma3_subject_matter_15_20250627_225008,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,15.0,20250627_225008
gemma3_subject_matter2_15_20250627_225008,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,15.0,20250627_225008
gemma3_generalist_16_20250627_225123,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,16.0,20250627_225123
gemma3_generalist2_16_20250627_225123,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,16.0,20250627_225123
gemma3_normative_16_20250627_225123,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,16.0,20250627_225123
gemma3_normative2_16_20250627_225123,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,16.0,20250627_225123
gemma3_subject_matter_16_20250627_225123,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,16.0,20250627_225123
gemma3_subject_matter2_16_20250627_225123,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,16.0,20250627_225123
gemma3_generalist_17_20250627_225242,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,17.0,20250627_225242
gemma3_generalist2_17_20250627_225242,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,17.0,20250627_225242
gemma3_normative_17_20250627_225242,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,17.0,20250627_225242
gemma3_normative2_17_20250627_225242,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,17.0,20250627_225242
gemma3_subject_matter_17_20250627_225242,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,17.0,20250627_225242
gemma3_subject_matter2_17_20250627_225242,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,17.0,20250627_225242
gemma3_generalist_18_20250627_225400,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,18.0,20250627_225400
gemma3_generalist2_18_20250627_225400,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,18.0,20250627_225400
gemma3_normative_18_20250627_225400,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,18.0,20250627_225400
gemma3_normative2_18_20250627_225400,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,18.0,20250627_225400
gemma3_subject_matter_18_20250627_225400,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,18.0,20250627_225400
gemma3_subject_matter2_18_20250627_225400,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,18.0,20250627_225400
gemma3_generalist_19_20250627_225540,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,19.0,20250627_225540
gemma3_generalist2_19_20250627_225540,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,19.0,20250627_225540
gemma3_normative_19_20250627_225540,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,19.0,20250627_225540
gemma3_normative2_19_20250627_225540,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,19.0,20250627_225540
gemma3_subject_matter_19_20250627_225540,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,19.0,20250627_225540
gemma3_subject_matter2_19_20250627_225540,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,19.0,20250627_225540
gemma3_generalist_20_20250627_225655,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,20.0,20250627_225655
gemma3_generalist2_20_20250627_225655,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,20.0,20250627_225655
gemma3_normative_20_20250627_225655,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,20.0,20250627_225655
gemma3_normative2_20_20250627_225655,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,20.0,20250627_225655
gemma3_subject_matter_20_20250627_225655,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,20.0,20250627_225655
gemma3_subject_matter2_20_20250627_225655,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,20.0,20250627_225655
gemma3_generalist_21_20250627_225836,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,21.0,20250627_225836
gemma3_generalist2_21_20250627_225836,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,21.0,20250627_225836
gemma3_normative_21_20250627_225836,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,21.0,20250627_225836
gemma3_normative2_21_20250627_225836,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,21.0,20250627_225836
gemma3_subject_matter_21_20250627_225836,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,21.0,20250627_225836
gemma3_subject_matter2_21_20250627_225836,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,21.0,20250627_225836
gemma3_generalist_22_20250627_225958,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,22.0,20250627_225958
gemma3_generalist2_22_20250627_225958,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,22.0,20250627_225958
gemma3_normative_22_20250627_225958,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,22.0,20250627_225958
gemma3_normative2_22_20250627_225958,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,22.0,20250627_225958
gemma3_subject_matter_22_20250627_225958,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,22.0,20250627_225958
gemma3_subject_matter2_22_20250627_225958,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,22.0,20250627_225958
gemma3_generalist_23_20250627_230122,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,23.0,20250627_230122
gemma3_generalist2_23_20250627_230122,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,23.0,20250627_230122
gemma3_normative_23_20250627_230122,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,23.0,20250627_230122
gemma3_normative2_23_20250627_230122,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,23.0,20250627_230122
gemma3_subject_matter_23_20250627_230122,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,23.0,20250627_230122
gemma3_subject_matter2_23_20250627_230122,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,23.0,20250627_230122
gemma3_generalist_24_20250627_230238,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,24.0,20250627_230238
gemma3_generalist2_24_20250627_230238,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,24.0,20250627_230238
gemma3_normative_24_20250627_230238,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,24.0,20250627_230238
gemma3_normative2_24_20250627_230238,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,24.0,20250627_230238
gemma3_subject_matter_24_20250627_230238,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,24.0,20250627_230238
gemma3_subject_matter2_24_20250627_230238,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,24.0,20250627_230238
gemma3_generalist_25_20250627_230352,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,25.0,20250627_230352
gemma3_generalist2_25_20250627_230352,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,25.0,20250627_230352
gemma3_normative_25_20250627_230352,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,25.0,20250627_230352
gemma3_normative2_25_20250627_230352,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,25.0,20250627_230352
gemma3_subject_matter_25_20250627_230352,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,25.0,20250627_230352
gemma3_subject_matter2_25_20250627_230352,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,25.0,20250627_230352
gemma3_generalist_26_20250627_230507,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,26.0,20250627_230507
gemma3_generalist2_26_20250627_230507,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,26.0,20250627_230507
gemma3_normative_26_20250627_230507,llm,ZEROSHOT,gemma3,gemma3_normative,normative,3,Feasible,26.0,20250627_230507
gemma3_normative2_26_20250627_230507,llm,ZEROSHOT,gemma3,gemma3_normative2,normative2,3,Feasible,26.0,20250627_230507
gemma3_subject_matter_26_20250627_230507,llm,ZEROSHOT,gemma3,gemma3_subject_matter,subject_matter,3,Feasible,26.0,20250627_230507
gemma3_subject_matter2_26_20250627_230507,llm,ZEROSHOT,gemma3,gemma3_subject_matter2,subject_matter2,3,Feasible,26.0,20250627_230507
gemma3_generalist_27_20250627_231154,llm,ZEROSHOT,gemma3,gemma3_generalist,generalist,3,Feasible,27.0,20250627_231154
gemma3_generalist2_27_20250627_231154,llm,ZEROSHOT,gemma3,gemma3_generalist2,generalist2,3,Feasible,27.0,20250627_231154
